StudentID,Name,Gender,DOB,Email,Phone,Branch,Year,CGPA,Skills,Hackathons,Papers,Conferences,Sports,Clubs,Internships,Resume_Score,GitHub_Score,LeetCode_Rating,Placement_Probability,Father,Mother,Address
93,Veer Gala,Female,2005-04-13,chanakyaprashad@example.net,00838582729,Computer Science & Engineering (CSE),2016,6.36,"React,Python,Cloud Computing,Cybersecurity,AWS",5,1,2,0,1,2,53,35,1599,0.35,Darika Gaba,Nirja Chatterjee,"30, Dua Zila
Maheshtala 103670"
94,Lajita Singh,Female,2006-10-18,issacowen@example.net,02725280209,Computer Science & Engineering (CSE),2016,7.18,"Machine Learning,Data Science,Cybersecurity,Java,PyTorch",4,2,0,0,2,1,94,89,1352,0.39,Orinder Kumer,Mahika Savant,"H.No. 65
Kuruvilla Road
Kollam-874588"
95,Reva Parekh,Male,2003-04-06,galadaksha@example.org,02777293904,Computer Science & Engineering (CSE),2016,8.54,"C++,IoT,Python,Data Science,Cybersecurity",5,0,2,0,1,2,88,20,1822,0.53,Dhruv Dhawan,Bhavani Subramaniam,"H.No. 31, Memon Street, Khora  188252"
96,Rachana Apte,Female,2002-12-08,jeet89@example.com,8675135533,Computer Science & Engineering (CSE),2016,7.22,"Docker,IoT,SQL,Java,Python",3,0,2,2,0,1,66,29,1706,0.92,Sudiksha Iyer,Anirudh Butala,"58/712, Maharaj Street, Alappuzha-322697"
97,Jacob Shanker,Female,2006-10-05,anusha70@example.org,7306377330,Computer Science & Engineering (CSE),2016,6.62,"Docker,PyTorch,AWS,Python,DevOps",5,2,2,2,0,0,58,13,1363,0.37,Aarnav Dalal,Kashvi Bail,"H.No. 21
Dugar Circle, Karimnagar 646087"
98,Dhriti Mody,Male,2003-01-19,jacobagrawal@example.com,01421085935,Computer Science & Engineering (CSE),2016,8.61,"IoT,Java,Cybersecurity,Kubernetes,NodeJS",0,0,1,1,3,2,83,78,1081,0.38,Gautam Shukla,Ishani Kale,"H.No. 33, Chaudry Nagar, Jhansi-084166"
99,Nilima Raghavan,Female,2007-12-24,chandran49@example.org,+916453326129,Computer Science & Engineering (CSE),2016,7.54,"Machine Learning,SQL,Java,Blockchain,PyTorch",2,1,1,1,1,2,99,61,1741,0.58,Chameli Dar,Farhan Contractor,"78/10, Tandon Nagar, Rohtak 668968"
100,Ridhi Prabhakar,Male,2005-06-07,xbaral@example.net,01280011845,Computer Science & Engineering (CSE),2016,8.62,"PyTorch,Java,Kubernetes,Machine Learning,NodeJS",5,0,2,1,4,1,82,58,952,0.51,Jhalak Bobal,Nikita Sharma,"96, Lad Circle
Jhansi 689576"
101,Jeremiah Rege,Female,2002-05-01,dpau@example.net,4858251625,Computer Science & Engineering (CSE),2016,7.48,"Deep Learning,PyTorch,React,NodeJS,IoT",4,1,2,3,1,2,52,4,1659,0.39,Anusha Kale,Abha Biswas,"H.No. 731, Jaggi
Fatehpur-390110"
102,Yochana Basak,Male,2005-01-24,narainoscar@example.com,02675114620,Computer Science & Engineering (CSE),2016,7.63,"Deep Learning,TensorFlow,Blockchain,Cybersecurity,C++",3,0,1,3,4,0,98,81,1652,0.53,Damyanti Chopra,George Krishna,"31/985, Sarna Path
Nashik 382035"
103,Ranveer Bhasin,Female,2006-08-03,vrinda14@example.org,00416305446,Computer Science & Engineering (CSE),2016,7.02,"TensorFlow,AWS,C++,Data Science,Linux",3,0,2,0,4,1,83,68,1182,0.47,Prisha Doctor,Yachana Chad,"20, Desai Ganj, Ichalkaranji-746204"
104,Sanaya Mander,Male,2006-11-09,chawladaksha@example.net,03560568099,Computer Science & Engineering (CSE),2016,6.78,"PyTorch,Linux,Python,Docker,Data Science",1,1,0,1,3,2,75,28,960,0.52,Nikita Hari,Vincent Sastry,"H.No. 27, Zacharia Chowk, Jaipur 576537"
105,Nitesh Krishna,Female,2006-09-03,balyasti@example.org,+913460003220,Computer Science & Engineering (CSE),2016,7.1,"Kubernetes,IoT,Cloud Computing,Blockchain,DevOps",0,1,1,2,1,1,85,42,1934,0.61,Alexander Sarma,Lakshit Zacharia,"H.No. 694
Pau Nagar
Aurangabad 320792"
106,Pahal Apte,Male,2002-06-30,chakrikabrar@example.net,00444998188,Computer Science & Engineering (CSE),2016,7.91,"AWS,SQL,Kubernetes,Machine Learning,NodeJS",4,3,0,0,0,2,84,75,1478,0.34,Gabriel Zacharia,Vanya Goyal,"70
Mishra Ganj, Meerut 826532"
107,Yash Pandey,Female,2006-05-02,timothy39@example.org,6140683911,Computer Science & Engineering (CSE),2016,6.58,"DevOps,PyTorch,Python,Cloud Computing,React",5,2,1,3,0,1,50,55,2185,0.84,Amrita Aggarwal,Isha Murthy,"27
Tella Path
Berhampore 876891"
108,Nandini Saraf,Male,2004-06-17,ipant@example.com,+918621758753,Computer Science & Engineering (CSE),2016,7.13,"Cybersecurity,Linux,Docker,AWS,React",3,0,1,3,2,1,81,74,872,0.75,Farhan Jaggi,Ekbal Khare,"H.No. 11
Venkataraman Ganj, Rampur 454205"
109,Wridesh Pal,Male,2007-11-30,dugalirya@example.org,09978221162,Computer Science & Engineering (CSE),2016,9.5,"NodeJS,Docker,React,SQL,DevOps",1,1,2,2,0,0,52,0,1638,0.7,Maanas Tripathi,Pranit Dube,"347
Kapur Path, Saharanpur-780549"
110,Lucky Parekh,Male,2006-06-17,dkurian@example.org,01675422277,Computer Science & Engineering (CSE),2016,9.02,"C++,SQL,Linux,Docker,React",1,1,2,2,3,0,56,14,2026,0.86,Lucky Salvi,Chameli Narasimhan,"815
Kunda Path
Proddatur 654567"
111,Madhav Seshadri,Male,2004-06-30,advika38@example.com,8139589761,Computer Science & Engineering (CSE),2016,7.03,"Cloud Computing,Data Science,Python,TensorFlow,Kubernetes",0,1,2,2,0,1,94,15,1200,0.48,Balendra Agate,Aditya Kaur,"66/64
Bera Street, Mirzapur-282657"
112,Ekapad Sabharwal,Female,2008-02-29,orinder75@example.org,8504416832,Computer Science & Engineering (CSE),2016,8.86,"TensorFlow,Kubernetes,Data Science,DevOps,Blockchain",4,0,1,3,0,2,78,88,927,0.38,Harinakshi Chand,Alka Dua,"06/956
Chaudhuri Zila, Uluberia-086201"
113,Leena Prabhu,Male,2006-02-11,doctorlohit@example.net,0221306550,Computer Science & Engineering (CSE),2016,9.03,"Linux,DevOps,Blockchain,C++,IoT",1,2,2,2,1,1,61,85,1715,0.61,Aashi Kumer,Ekalinga Varty,"30, Pal Street
Singrauli 099991"
114,Aarav Verma,Female,2002-05-20,balasubramaniannidra@example.com,07058277592,Computer Science & Engineering (CSE),2016,7.73,"Docker,Blockchain,Kubernetes,Java,Data Science",1,2,1,3,1,0,86,32,1624,0.75,Arya Muni,Ijaya Sekhon,"H.No. 937
Chaudhuri Chowk
Bilaspur-526712"
115,Pushti Suri,Female,2006-06-14,yohannanira@example.org,+911740596355,Computer Science & Engineering (CSE),2016,8.64,"SQL,Java,Blockchain,React,IoT",0,3,1,2,0,0,55,83,1645,0.54,Brijesh Brar,Hiral Lall,"H.No. 842, Rajagopalan
Berhampur-783388"
116,Januja Merchant,Male,2007-10-26,rmall@example.net,2554691443,Computer Science & Engineering (CSE),2016,8.58,"TensorFlow,Blockchain,SQL,Data Science,C++",5,3,1,2,2,0,78,36,1725,0.44,Tamanna Khare,Fariq Golla,"75/57
Dixit Circle
Ranchi-516137"
117,Janani Varkey,Female,2007-01-01,indira16@example.org,2899337641,Computer Science & Engineering (CSE),2016,9.51,"C++,Blockchain,Docker,Kubernetes,Java",4,1,2,2,4,2,67,24,1015,0.95,Chaaya Anand,Pranav Dyal,"609
Dass Zila, Gaya-493952"
118,Vinaya Gala,Male,2005-05-16,chameli31@example.net,01226798493,Computer Science & Engineering (CSE),2016,7.77,"Cybersecurity,PyTorch,DevOps,Linux,Kubernetes",0,0,0,3,3,2,71,18,2040,0.69,Chavvi Chaudhry,Bhavna Ahluwalia,"H.No. 19, Shankar Road, Gurgaon-876008"
119,Pranit Dugar,Female,2003-03-28,bordeadweta@example.org,07115555418,Computer Science & Engineering (CSE),2016,6.77,"TensorFlow,NodeJS,Cloud Computing,Cybersecurity,C++",4,1,1,3,0,1,74,38,1039,0.93,Qasim Gopal,Urmi Batta,"H.No. 099
Bhatt Path, Bhilai 151793"
120,Qarin Kibe,Female,2002-05-17,sundarammanya@example.com,+911788543818,Computer Science & Engineering (CSE),2016,8.57,"Machine Learning,React,NodeJS,Python,Cloud Computing",5,3,2,2,1,2,93,51,1509,0.32,Chaitaly More,Hitesh Raju,"H.No. 102
Bains Nagar
Secunderabad-813300"
121,Alexander Dar,Female,2002-11-22,samuel59@example.net,1248876088,Computer Science & Engineering – Data Science,2016,9.37,"IoT,Cybersecurity,Deep Learning,SQL,TensorFlow",1,0,2,1,3,1,69,75,2083,0.79,Chavvi Minhas,Ishaan Mani,"H.No. 167
Pradhan Road, Kurnool-942322"
122,Saksham Cherian,Male,2004-08-03,turvibhagat@example.net,05280268153,Computer Science & Engineering – Data Science,2016,6.0,"AWS,React,C++,SQL,Linux",4,1,2,3,1,2,97,81,1614,0.45,Ekalinga Rajagopal,Eiravati Baria,"75
Wali Road, Anand 740545"
123,Neha Goyal,Male,2004-10-08,pallavisharaf@example.org,+914211606763,Computer Science & Engineering – Data Science,2016,6.05,"IoT,Deep Learning,Python,Cybersecurity,C++",3,1,0,1,3,2,100,49,857,0.36,Vanya Bhatia,Lekha Bedi,"35/382
Bath Marg
Korba-325273"
124,Girik Edwin,Male,2003-09-05,azaankata@example.org,0012739936,Computer Science & Engineering – Data Science,2016,8.79,"NodeJS,Python,Linux,Cloud Computing,AWS",5,0,2,3,1,2,51,83,1758,0.42,Pooja Kapoor,Darpan Desai,"929
Bhat Circle
Bhiwani-364820"
125,Avi Kaur,Female,2007-04-01,leena53@example.com,0200632867,Computer Science & Engineering – Data Science,2016,8.07,"Cybersecurity,React,Java,IoT,Data Science",2,3,2,2,3,1,100,86,2053,0.32,Vincent Dave,Michael Shankar,"07/84
Palla Marg
Silchar 210697"
126,Prisha Arya,Female,2006-12-22,groveromya@example.net,01491223798,Computer Science & Engineering – Data Science,2016,6.55,"AWS,Machine Learning,C++,Docker,DevOps",1,3,1,0,1,1,50,28,816,0.55,Neha Ramakrishnan,Yutika Dash,"90/75
Radhakrishnan
Gudivada 136584"
127,Anusha Vyas,Male,2003-03-11,meghana88@example.net,+916502044053,Computer Science & Engineering – Data Science,2016,8.17,"AWS,TensorFlow,Deep Learning,Python,Cybersecurity",5,2,0,0,1,0,82,18,1679,0.61,William Wali,Om Anand,"74/31, Sarkar Marg
Giridih-976140"
128,Nimrat Agarwal,Female,2002-03-25,masonagarwal@example.com,+919809709872,Computer Science & Engineering – Data Science,2016,9.1,"Linux,Docker,AWS,Kubernetes,NodeJS",5,3,0,3,2,1,78,13,1566,0.58,Jyoti Chopra,Bina Garde,"94/37
Sankar Chowk
Siwan 836715"
129,Daksha Korpal,Male,2005-11-04,balreyansh@example.net,+912901470273,Computer Science & Engineering – Data Science,2016,6.57,"PyTorch,NodeJS,React,Data Science,Blockchain",2,2,0,2,4,1,73,44,1445,0.89,Nathan Sami,Onveer Sidhu,"H.No. 29
Khalsa Road
Nanded-497812"
130,Tejas Verma,Male,2002-05-14,vtella@example.net,+919936052376,Computer Science & Engineering – Data Science,2016,9.62,"Java,Data Science,Blockchain,Machine Learning,Docker",4,0,1,3,4,0,91,59,1510,0.91,Ira Ratti,Anamika Chowdhury,"90
Lall Path, Tirunelveli-234101"
131,Chaitaly Nagi,Female,2004-08-03,udesai@example.net,2680808843,Computer Science & Engineering – Data Science,2016,7.3,"Blockchain,DevOps,React,Kubernetes,TensorFlow",3,3,0,0,2,2,79,63,1516,0.53,Vasudha Zachariah,Vedant Malhotra,"01/588, Venkataraman Path, Tinsukia 110801"
132,Bina Hayer,Male,2008-01-15,upkaarraman@example.net,01832379190,Computer Science & Engineering – Data Science,2016,7.42,"Java,Deep Learning,DevOps,Python,Machine Learning",0,2,2,2,3,2,90,28,871,0.45,Xavier Sarin,Chandani Gade,"49
Mahal Circle, Ongole-911685"
133,Gabriel Sidhu,Male,2003-04-12,fhalder@example.net,06893194538,Computer Science & Engineering – Data Science,2016,7.07,"AWS,C++,DevOps,Machine Learning,Linux",5,0,2,1,4,1,84,49,817,0.89,Azad Sibal,Anmol Mani,"026, Pal Street
Bareilly-615558"
134,Guneet Iyer,Male,2005-09-29,jmitra@example.org,09468157699,Computer Science & Engineering – Data Science,2016,8.57,"AWS,TensorFlow,Linux,NodeJS,React",5,3,2,2,1,2,78,89,1296,0.73,Vidhi Swaminathan,Hiral Prabhu,"38/47
Palla Nagar
Bhalswa Jahangir Pur-089532"
135,Janya Nair,Male,2004-11-24,jkurian@example.org,+916656624363,Computer Science & Engineering – Data Science,2016,9.3,"SQL,Data Science,Docker,Python,Machine Learning",0,0,0,0,4,0,97,94,1969,0.51,Vyanjana Doctor,Fitan Choudhury,"66
Randhawa Chowk, Amritsar 655425"
136,Nikita Prasad,Male,2004-02-13,wasoncharita@example.org,5576795724,Computer Science & Engineering – Data Science,2016,6.43,"NodeJS,Docker,Machine Learning,Linux,Python",2,2,0,2,1,2,78,22,1310,0.63,Aadhya Varma,Ekaraj Chana,"H.No. 61
Nayak Chowk, Adoni 597822"
137,Samaksh Rattan,Female,2006-03-12,moreindrajit@example.com,9423037255,Computer Science & Engineering – Data Science,2016,8.76,"TensorFlow,C++,Machine Learning,Linux,React",5,2,2,3,0,1,99,96,1766,0.39,Samuel Apte,Indali Oak,"54, Dey Road, Ahmedabad-217794"
138,Darika Soni,Female,2004-01-22,norioscar@example.org,02212302789,Computer Science & Engineering – Data Science,2016,9.56,"DevOps,SQL,Data Science,Machine Learning,React",3,3,2,1,1,1,94,87,1385,0.39,Aayush Ramachandran,Chameli Prabhu,"32/93
Vora
Malda-451333"
139,Noah Naik,Male,2005-10-15,charvi57@example.com,4993828683,Computer Science & Engineering – Data Science,2016,7.42,"DevOps,React,IoT,PyTorch,Java",2,1,0,2,3,1,53,12,925,0.33,Zaitra Kumar,Aashi Butala,"492
Subramaniam Ganj, Rewa-818243"
140,Vidhi Bahri,Male,2005-08-19,deepadevi@example.net,0977277143,Computer Science & Engineering – Data Science,2016,9.48,"Kubernetes,Docker,AWS,Cloud Computing,TensorFlow",2,2,2,3,4,1,92,66,1799,0.73,Yochana Chaudhry,Urishilla Bhardwaj,"00/91, Mohan Circle
Dhule 090046"
141,Lakshit Sant,Male,2006-08-31,zrattan@example.net,06957947639,Computer Science & Engineering – Data Science,2016,8.38,"Cybersecurity,IoT,Cloud Computing,PyTorch,NodeJS",5,3,2,3,0,1,84,79,1787,0.82,Peter Toor,Nidra Mammen,"50
Choudhury Ganj, Jalna-137653"
142,Wyatt Kota,Female,2007-03-31,yutikamohanty@example.com,08758978462,Computer Science & Engineering – Data Science,2016,9.08,"Linux,Java,Docker,PyTorch,React",3,1,2,2,1,2,87,17,2097,0.76,Xalak Kurian,Yashasvi Bansal,"24
Amble Path
Alwar 834658"
143,Zehaan Patla,Female,2003-03-06,davidbala@example.net,02952619326,Computer Science & Engineering – Data Science,2016,7.25,"SQL,Python,Deep Learning,Kubernetes,DevOps",3,2,0,3,2,0,57,38,2162,0.91,Chanakya Vig,Deepa Agate,"H.No. 184
Murty Street, Bardhaman 971384"
144,Om Bhatti,Female,2005-03-06,dhruv23@example.net,+919874577510,Computer Science & Engineering – Data Science,2016,6.08,"Kubernetes,TensorFlow,Java,IoT,PyTorch",3,2,0,1,2,2,82,33,1982,0.68,Tanish Chad,Vinaya Puri,"H.No. 31
Ranganathan Zila, Singrauli 823012"
145,George Sani,Female,2004-12-12,kissac@example.com,2616437390,Computer Science & Engineering – Data Science,2016,7.12,"NodeJS,Cloud Computing,TensorFlow,React,PyTorch",4,2,0,3,0,0,54,54,1254,0.85,Farhan Hayer,Urmi Sama,"00
Baral Circle
Bilaspur-807330"
146,Arunima Gade,Female,2003-03-18,sarinwakeeta@example.com,+918862689296,Computer Science & Engineering – Data Science,2016,9.73,"Cloud Computing,NodeJS,Data Science,React,TensorFlow",5,2,1,1,0,1,92,7,2125,0.53,Bahadurjit Sundaram,Zayan Chandran,"122
Grover Zila, Meerut 050209"
147,Tarak Datta,Female,2004-01-12,ramakrishnanfarhan@example.net,08374490641,Computer Science & Engineering – Data Science,2016,8.49,"Kubernetes,AWS,Cybersecurity,Linux,Machine Learning",2,2,2,1,4,1,66,0,1567,0.86,Upma Magar,Ria Sankar,"97, Chada Road, Anand 971231"
148,Anjali Deshpande,Male,2007-05-07,kamya46@example.org,2806670120,Computer Science & Engineering – Data Science,2016,8.37,"IoT,C++,TensorFlow,Docker,Cloud Computing",4,1,1,0,0,0,69,4,1805,0.54,Devansh Chakrabarti,Yatan Lala,"025, Bhasin Zila, Bhind 937430"
149,Chandran Sekhon,Female,2004-08-05,saibir@example.net,07982991939,Computer Science & Engineering – Data Science,2016,6.95,"C++,TensorFlow,Docker,AWS,Linux",2,1,1,3,0,2,70,3,1380,0.68,Janya Kadakia,Bimala Nigam,"06/522, Iyer, Ballia-790277"
150,Akshay Sandhu,Female,2008-02-18,dinmahika@example.org,6504837844,Computer Science & Engineering – Data Science,2016,9.4,"Machine Learning,PyTorch,Docker,AWS,C++",1,0,2,2,2,1,92,73,975,0.33,Oeshi Bhattacharyya,Jeet Shah,"75
Sant Zila, Hapur-167885"
151,Pooja Loyal,Female,2008-03-11,yogichristopher@example.com,05391065369,Computer Science & Engineering – Data Science,2016,6.87,"Deep Learning,Data Science,AWS,SQL,PyTorch",0,0,2,1,1,1,96,79,958,0.73,Sachi Kumer,Tanish Dara,"46/07
Dhillon Circle, Gopalpur-255463"
152,Xiti Choudhury,Male,2005-08-02,jagvi57@example.com,09620967040,Computer Science & Engineering – Data Science,2016,9.33,"Java,Data Science,AWS,Kubernetes,C++",3,2,0,1,3,0,83,90,978,0.61,Kavya Choudhry,Andrew Anand,"52
Bora Street
Muzaffarnagar-499980"
153,Agastya Gala,Female,2005-12-23,jeremiah14@example.com,00840394706,Computer Science & Engineering – Data Science,2016,8.85,"Machine Learning,PyTorch,Linux,Deep Learning,NodeJS",3,3,2,2,1,0,75,24,2158,0.91,Jackson Karpe,Tanmayi Sethi,"98/853
Kala Road
Parbhani-104950"
154,Ladli Tiwari,Female,2007-02-27,tben@example.com,2248181505,Computer Science & Engineering – Data Science,2016,9.43,"Machine Learning,Blockchain,C++,AWS,React",2,1,0,2,3,0,74,43,822,0.51,Janya Saran,Krishna Baria,"H.No. 279
Bhat Zila
Karimnagar-830481"
155,Tamanna Gokhale,Male,2006-09-23,amolmall@example.com,06500720286,Computer Science & Engineering – Data Science,2016,6.72,"TensorFlow,Cloud Computing,DevOps,Data Science,Machine Learning",2,1,2,0,2,1,50,98,856,0.53,Dipta Dugal,Tristan Chaudhari,"82/808
Borra Street, Muzaffarpur-534760"
156,Falguni Thakur,Male,2007-10-05,odikakorpal@example.org,7890146670,Computer Science & Engineering – Data Science,2016,6.71,"Cloud Computing,SQL,DevOps,PyTorch,IoT",2,0,2,3,2,1,70,3,1786,0.32,Riya Dhar,Laban Gupta,"H.No. 393
Verma Street, Morbi-985629"
157,Baljiwan Sarma,Female,2004-03-14,daminikala@example.net,+910140001079,Computer Science & Engineering – Data Science,2016,8.23,"AWS,Machine Learning,IoT,Docker,Linux",5,2,0,3,4,1,57,2,1051,0.42,Jalsa Korpal,Yatan Bajaj,"21/982, Kala Chowk
Jaunpur-107266"
158,Samesh Mandal,Female,2005-06-30,lkadakia@example.net,+917666428015,Computer Science & Engineering – Data Science,2016,7.38,"React,C++,IoT,Python,Blockchain",1,2,1,1,4,2,61,80,1727,0.66,Chavvi Dyal,Oliver Acharya,"05, Vig Street, Jamalpur-550129"
159,Yashasvi Bedi,Male,2004-03-19,oramaswamy@example.net,00269309395,Computer Science & Engineering – Data Science,2016,8.61,"AWS,Data Science,Machine Learning,Deep Learning,SQL",4,3,2,1,3,2,93,26,2199,0.63,Vihaan Sehgal,Ekavir Savant,"78/67, Baria Road
Tiruppur 927940"
160,Viraj Sarraf,Male,2004-10-18,bahadurjitbhakta@example.org,08728128353,Computer Science & Engineering – Data Science,2016,6.42,"Linux,Java,AWS,Blockchain,Machine Learning",0,1,2,3,4,1,71,64,1218,0.31,Kashvi Bumb,Warhi Dave,"531, Deshpande Path, Hyderabad-195075"
161,Simon Chad,Female,2007-08-31,yahvi18@example.net,01619524024,Computer Science & Engineering – Data Science,2016,8.29,"IoT,Machine Learning,AWS,DevOps,TensorFlow",0,0,0,1,3,1,55,21,1415,0.51,Frado Agrawal,Damyanti Barman,"60, Chandran Street, Sultan Pur Majra 912478"
162,Hredhaan Pandya,Female,2002-07-15,pallaraksha@example.org,04273172806,Computer Science & Engineering – Data Science,2016,9.64,"Cybersecurity,Java,PyTorch,IoT,C++",0,3,1,3,2,2,97,92,1917,0.81,Anmol Tailor,Anjali Rout,"92
Gera Street
Visakhapatnam 607937"
163,Baghyawati Krishnamurthy,Female,2004-02-06,parekhdarika@example.net,05153264097,Computer Science & Engineering – Data Science,2016,7.82,"PyTorch,SQL,Java,Linux,TensorFlow",0,2,0,3,1,1,90,78,1846,0.34,Sneha Nagy,Omisha Sankar,"15/72
Sawhney Street, Ongole-920758"
164,Mitali Cheema,Male,2004-04-27,zashil03@example.com,+919212948507,Computer Science & Engineering – Data Science,2016,6.4,"Python,Data Science,Linux,Java,Kubernetes",4,1,0,0,3,2,50,42,1124,0.31,Mohammed Murty,Qabil Raval,"49/23
Ramaswamy Marg
Raiganj 008199"
165,Oni Handa,Female,2003-09-29,ranne@example.org,6606285705,Computer Science & Engineering – Data Science,2016,8.36,"Blockchain,Cloud Computing,Machine Learning,Python,AWS",5,0,2,1,4,0,52,52,1368,0.88,Henry Kulkarni,Saanvi Shetty,"67/848
Narula Path, Tadipatri-843907"
166,Aarnav Dutta,Male,2007-12-31,gerajasmit@example.net,1337409938,Computer Science & Engineering – Data Science,2016,7.19,"NodeJS,React,Machine Learning,Cybersecurity,Data Science",2,1,2,3,2,1,61,70,1328,0.32,Nikita Kohli,Vritti Nanda,"09
Choudhary Street, Jamshedpur 246697"
167,Ronith Loyal,Female,2007-03-18,faqid46@example.com,+912373978866,Computer Science & Engineering – Data Science,2016,8.97,"SQL,NodeJS,Cybersecurity,C++,Kubernetes",5,1,2,2,3,0,84,5,1877,0.82,Nandini Dugar,Vansha Samra,"H.No. 872
Divan Zila, Visakhapatnam 238124"
168,Girish Sama,Female,2005-05-31,xiti00@example.net,02198953167,Computer Science & Engineering – Data Science,2016,7.61,"Linux,Java,Kubernetes,TensorFlow,AWS",2,0,1,3,2,1,54,26,895,0.5,Christopher Bora,Jason Dash,"52/720
Gara Ganj
Coimbatore-765617"
169,Yamini Sibal,Male,2006-08-28,jkala@example.net,7218380861,Computer Science & Engineering – Data Science,2016,8.68,"C++,PyTorch,AWS,IoT,Docker",0,2,1,1,1,0,81,15,1871,0.48,Reva Yadav,Ekalinga Wagle,"H.No. 41, Narang Circle, Dibrugarh-876370"
170,George Mane,Male,2006-11-04,theodore39@example.com,6359504825,Computer Science & Engineering – Data Science,2016,9.26,"C++,PyTorch,NodeJS,Deep Learning,Docker",3,2,2,3,2,1,72,75,1972,0.43,Yutika Varty,Aahana Radhakrishnan,"34/109
Dayal
Siliguri 723161"
171,Brinda Narayanan,Female,2006-11-10,triptiramesh@example.com,+916948110103,Computer Science & Engineering – Data Science,2016,7.52,"Java,Python,React,Kubernetes,TensorFlow",4,0,0,3,4,1,81,56,1300,0.65,Rachita Kohli,Fariq Roy,"H.No. 714, Pathak Marg, Kamarhati 834167"
172,Ishaan Dyal,Female,2005-09-23,lajita06@example.net,+918316003493,Computer Science & Engineering – Data Science,2016,8.04,"Docker,Cloud Computing,Java,React,AWS",5,0,1,1,4,1,89,1,1565,0.94,Manbir Buch,Dhriti Cheema,"32/819, Arora Road
Singrauli 920298"
173,Yutika Vora,Female,2002-10-20,majumdarjalsa@example.com,2885042716,Computer Science & Engineering – Data Science,2016,9.26,"DevOps,Cybersecurity,AWS,Docker,TensorFlow",2,0,1,3,2,0,81,12,827,0.65,Avi Chacko,Zarna Madan,"20/29
Varughese Path
Jaipur 700259"
174,Anay Konda,Female,2002-08-19,ishani39@example.com,4335462608,Computer Science & Engineering – Data Science,2016,6.29,"TensorFlow,Deep Learning,DevOps,AWS,Linux",1,0,0,2,3,1,83,64,2099,0.57,Joshua Nigam,Rajeshri Thaker,"49, Banerjee Path, Dharmavaram-511250"
175,Dalbir Narang,Male,2003-04-11,btripathi@example.org,06508390881,Computer Science & Engineering – Data Science,2016,9.77,"Java,Cybersecurity,Deep Learning,Python,Docker",1,2,0,2,4,1,88,90,1940,0.56,Amol Chakraborty,Shravya Anand,"H.No. 178, Uppal Chowk
Tadepalligudem 240682"
176,Qadim Lall,Male,2004-11-24,tataekanta@example.org,6062895811,Computer Science & Engineering – Data Science,2016,8.06,"TensorFlow,Python,Data Science,Kubernetes,Blockchain",0,0,2,2,1,2,70,12,1422,0.62,Irya Sangha,Alka Mahajan,"H.No. 098
Kuruvilla Street
Adoni-367577"
