Year,StudentID,Name,Branch,CGPA,Skills,Company,Package,Status,Placed_Date
2015,2015_S111,Pooja Kapoor,DS,8.97,"Data Analytics, DevOps, Java",Byju's,1956940,Placed,2015-05-10
2015,2015_S112,Aditya Kulkarni,AI,9.7,"Machine Learning, Python, Java",Ola,1189465,Placed,2015-05-03
2015,2015_S112,Aditya Kulkarni,AI,9.7,"Machine Learning, Python, Java",Ola,338102,Rejected,
2015,2015_S113,Priya Pillai,IT,8.07,"Web Development, Data Analytics, Cloud Computing",DRDO Contractor,2076203,Rejected,
2015,2015_S113,Priya Pillai,IT,8.07,"Web Development, Data Analytics, Cloud Computing",Wipro,2576360,Rejected,
2015,2015_S114,Krishna Nair,ECE,8.89,"Cyber Security, DevOps, Machine Learning",Amazon India,531915,Rejected,
2015,2015_S114,Krishna Nair,ECE,8.89,"Cyber Security, DevOps, Machine Learning",Nykaa,2605276,Rejected,
2015,2015_S115,Arjun Singh,EEE,9.19,"Machine Learning, Cyber Security, Python",Byju's,1632397,Placed,2015-08-10
2015,2015_S115,Arjun Singh,EEE,9.19,"Machine Learning, Cyber Security, Python",Cognizant India,1018216,Rejected,
2015,2015_S116,Karthik Choudhary,EEE,9.12,"Web Development, Machine Learning, DevOps",NVIDIA India,1105497,Placed,2015-02-05
2015,2015_S116,Karthik Choudhary,EEE,9.12,"Web Development, Machine Learning, DevOps",IBM India,1637682,Placed,2015-08-16
2015,2015_S117,Ishita Patel,IT,9.28,"Machine Learning, Cloud Computing, Data Analytics",Zoho,2349365,Placed,2015-04-17
2015,2015_S117,Ishita Patel,IT,9.28,"Machine Learning, Cloud Computing, Data Analytics",Samsung R&D India,2306342,Placed,2015-09-13
2015,2015_S118,Rohan Ghosh,MECH,8.86,"Web Development, DevOps, Machine Learning",HCL Technologies,1515557,Rejected,
2015,2015_S118,Rohan Ghosh,MECH,8.86,"Web Development, DevOps, Machine Learning",Accenture India,1044699,Placed,2015-03-12
2015,2015_S119,Kavya Desai,CIVIL,8.12,"SQL, Machine Learning, Python",Indian Oil Corporation,1991738,Attended,
2015,2015_S119,Kavya Desai,CIVIL,8.12,"SQL, Machine Learning, Python",PhonePe,748345,Placed,2015-03-07
2015,2015_S120,Vivaan Reddy,MECH,7.65,"DevOps, Artificial Intelligence, Web Development",Infosys BPM,1090141,Attended,
2015,2015_S120,Vivaan Reddy,MECH,7.65,"DevOps, Artificial Intelligence, Web Development",LTIMindtree,1754908,Attended,
2015,2015_S121,Aditya Kapoor,CSE,9.13,"SQL, Artificial Intelligence, DevOps",Capgemini India,605062,Placed,2015-01-03
2015,2015_S121,Aditya Kapoor,CSE,9.13,"SQL, Artificial Intelligence, DevOps",Flipkart,1850284,Placed,2015-12-25
2015,2015_S122,Vikram Kapoor,CSE,7.42,"Java, SQL, Python",LTIMindtree,2687312,Placed,2015-09-24
2015,2015_S122,Vikram Kapoor,CSE,7.42,"Java, SQL, Python",Havells,513920,Placed,2015-06-21
2015,2015_S123,Sneha Rao,MECH,9.66,"Web Development, Java, Cyber Security",PolicyBazaar,2171403,Attended,
2015,2015_S123,Sneha Rao,MECH,9.66,"Web Development, Java, Cyber Security",Zensar Technologies,1853068,Placed,2015-05-16
2015,2015_S124,Arjun Choudhary,IT,8.01,"Cloud Computing, Machine Learning, Python",Accenture India,1031899,Placed,2015-05-04
2015,2015_S124,Arjun Choudhary,IT,8.01,"Cloud Computing, Machine Learning, Python",Mindtree,915650,Rejected,
2015,2015_S125,Neha Iyer,CIVIL,8.64,"Java, Web Development, Artificial Intelligence",Byju's,1327512,Placed,2015-02-15
2015,2015_S125,Neha Iyer,CIVIL,8.64,"Java, Web Development, Artificial Intelligence",Qualcomm India,2414792,Rejected,
2015,2015_S126,Pooja Yadav,EEE,6.82,"Web Development, Java, DevOps",Bosch India,2656366,Attended,
2015,2015_S126,Pooja Yadav,EEE,6.82,"Web Development, Java, DevOps",Freshworks,2187646,Placed,2015-01-21
2015,2015_S127,Arjun Pillai,ECE,8.65,"Artificial Intelligence, Cyber Security, DevOps",Havells,2072802,Placed,2015-07-25
2015,2015_S127,Arjun Pillai,ECE,8.65,"Artificial Intelligence, Cyber Security, DevOps",Byju's,1224618,Attended,
2015,2015_S128,Karthik Nair,MECH,7.07,"Cyber Security, Data Analytics, SQL",Zensar Technologies,1228479,Placed,2015-08-06
2015,2015_S128,Karthik Nair,MECH,7.07,"Cyber Security, Data Analytics, SQL",Indian Oil Corporation,2785195,Placed,2015-08-21
2015,2015_S129,Vikram Sharma,MECH,7.05,"Cloud Computing, Machine Learning, Python",Freshworks,1863299,Placed,2015-10-08
2015,2015_S129,Vikram Sharma,MECH,7.05,"Cloud Computing, Machine Learning, Python",Zoho,1644027,Rejected,
2015,2015_S130,Priya Ghosh,CIVIL,6.3,"DevOps, Data Analytics, Cyber Security",Deloitte India,1091267,Placed,2015-11-22
2015,2015_S130,Priya Ghosh,CIVIL,6.3,"DevOps, Data Analytics, Cyber Security",Siemens India,683934,Attended,
2015,2015_S131,Aarav Nair,ECE,8.04,"SQL, Java, Cloud Computing",Swiggy,617428,Rejected,
2015,2015_S131,Aarav Nair,ECE,8.04,"SQL, Java, Cloud Computing",EY India,1667763,Attended,
2015,2015_S132,Sai Kapoor,AI,8.29,"SQL, Cloud Computing, Python",DRDO Contractor,2232015,Placed,2015-03-06
2015,2015_S132,Sai Kapoor,AI,8.29,"SQL, Cloud Computing, Python",Paytm,2796081,Rejected,
2015,2015_S133,Aarav Joshi,CIVIL,7.58,"DevOps, Cyber Security, Machine Learning",Microsoft India,763556,Attended,
2015,2015_S133,Aarav Joshi,CIVIL,7.58,"DevOps, Cyber Security, Machine Learning",Tata Power,875278,Attended,
2015,2015_S134,Aditya Singh,DS,9.49,"Cloud Computing, SQL, Web Development",Zoho,778007,Placed,2015-02-27
2015,2015_S134,Aditya Singh,DS,9.49,"Cloud Computing, SQL, Web Development",Siemens India,1574732,Attended,
2015,2015_S135,Rohan Kapoor,DS,6.63,"Cyber Security, Python, Java",Zensar Technologies,825303,Rejected,
2015,2015_S135,Rohan Kapoor,DS,6.63,"Cyber Security, Python, Java",DRDO Contractor,2390784,Rejected,
2015,2015_S136,Ishita Sharma,IT,8.95,"Cloud Computing, SQL, Python",NVIDIA India,412816,Placed,2015-11-21
2015,2015_S136,Ishita Sharma,IT,8.95,"Cloud Computing, SQL, Python",Larsen & Toubro,2683129,Rejected,
2015,2015_S137,Krishna Joshi,ECE,7.45,"Artificial Intelligence, Web Development, Python",Nykaa,1106741,Rejected,
2015,2015_S137,Krishna Joshi,ECE,7.45,"Artificial Intelligence, Web Development, Python",Qualcomm India,569114,Placed,2015-11-17
2015,2015_S138,Priya Pillai,CSE,9.19,"Cyber Security, Cloud Computing, Python",Tata Elxsi,570846,Rejected,
2015,2015_S138,Priya Pillai,CSE,9.19,"Cyber Security, Cloud Computing, Python",Intel India,300404,Rejected,
2015,2015_S139,Ananya Pillai,CSE,6.21,"Java, Web Development, Python",Ola,2295269,Placed,2015-12-17
2015,2015_S139,Ananya Pillai,CSE,6.21,"Java, Web Development, Python",Larsen & Toubro,1015460,Attended,
2015,2015_S140,Kavya Choudhary,DS,9.8,"Cloud Computing, Cyber Security, DevOps",Wipro,2632517,Attended,
2015,2015_S140,Kavya Choudhary,DS,9.8,"Cloud Computing, Cyber Security, DevOps",Tech Mahindra,642786,Placed,2015-05-23
2015,2015_S141,Rohan Malhotra,ECE,8.92,"SQL, Python, Java",PwC India,2145924,Placed,2015-10-10
2015,2015_S141,Rohan Malhotra,ECE,8.92,"SQL, Python, Java",Freshworks,1493104,Placed,2015-05-14
2015,2015_S142,Rahul Rao,CIVIL,6.78,"SQL, Python, Cyber Security",Zensar Technologies,2300896,Placed,2015-03-13
2015,2015_S142,Rahul Rao,CIVIL,6.78,"SQL, Python, Cyber Security",DRDO Contractor,1143523,Placed,2015-01-17
2015,2015_S143,Sneha Singh,MECH,8.88,"Java, Web Development, SQL",Tata Elxsi,392193,Placed,2015-12-08
2015,2015_S143,Sneha Singh,MECH,8.88,"Java, Web Development, SQL",EY India,808153,Rejected,
2015,2015_S144,Vikram Malhotra,ECE,7.98,"Web Development, Cyber Security, Artificial Intelligence",Capgemini India,1660642,Rejected,
2015,2015_S144,Vikram Malhotra,ECE,7.98,"Web Development, Cyber Security, Artificial Intelligence",Larsen & Toubro,987409,Rejected,
2015,2015_S145,Priya Menon,IT,9.24,"Web Development, Java, Cyber Security",Accenture India,940053,Placed,2015-12-05
2015,2015_S145,Priya Menon,IT,9.24,"Web Development, Java, Cyber Security",HCL Technologies,2523069,Attended,
2015,2015_S146,Pooja Sharma,DS,9.33,"Java, Cyber Security, Python",Google India,998168,Rejected,
2015,2015_S146,Pooja Sharma,DS,9.33,"Java, Cyber Security, Python",Mindtree,781680,Placed,2015-07-15
2015,2015_S147,Rahul Gupta,CIVIL,8.98,"Artificial Intelligence, Machine Learning, Java",Nykaa,1834026,Placed,2015-03-07
2015,2015_S147,Rahul Gupta,CIVIL,8.98,"Artificial Intelligence, Machine Learning, Java",Reliance Jio,627359,Rejected,
2015,2015_S148,Pooja Nair,CIVIL,6.06,"Cloud Computing, Web Development, Artificial Intelligence",Tata Power,306949,Rejected,
2015,2015_S148,Pooja Nair,CIVIL,6.06,"Cloud Computing, Web Development, Artificial Intelligence",Amazon India,617537,Rejected,
2015,2015_S149,Pooja Bose,CSE,8.42,"Data Analytics, Machine Learning, Web Development",MakeMyTrip,850222,Rejected,
2015,2015_S149,Pooja Bose,CSE,8.42,"Data Analytics, Machine Learning, Web Development",KPMG India,1080722,Placed,2015-02-20
2015,2015_S150,Karthik Gupta,DS,8.08,"Data Analytics, Cyber Security, Web Development",TCS,2232247,Rejected,
2015,2015_S150,Karthik Gupta,DS,8.08,"Data Analytics, Cyber Security, Web Development",Indian Oil Corporation,1653038,Rejected,
2015,2015_S151,Krishna Reddy,CIVIL,7.51,"Python, DevOps, Java",Freshworks,370390,Attended,
2015,2015_S151,Krishna Reddy,CIVIL,7.51,"Python, DevOps, Java",Tech Mahindra,1007689,Rejected,
2015,2015_S152,Aishwarya Malhotra,IT,9.28,"Cyber Security, Java, Web Development",KPMG India,1596516,Placed,2015-04-10
2015,2015_S152,Aishwarya Malhotra,IT,9.28,"Cyber Security, Java, Web Development",Oracle India,1565040,Attended,
2015,2015_S153,Ananya Verma,DS,7.87,"Data Analytics, DevOps, Cyber Security",Intel India,2154971,Placed,2015-04-24
2015,2015_S153,Ananya Verma,DS,7.87,"Data Analytics, DevOps, Cyber Security",Hexaware,2620929,Placed,2015-06-21
2015,2015_S154,Priya Verma,EEE,7.32,"DevOps, Artificial Intelligence, Machine Learning",EY India,928861,Rejected,
2015,2015_S154,Priya Verma,EEE,7.32,"DevOps, Artificial Intelligence, Machine Learning",Infosys,2655242,Rejected,
2015,2015_S155,Krishna Menon,EEE,6.91,"Machine Learning, Data Analytics, Python",Byju's,961614,Placed,2015-09-23
2015,2015_S155,Krishna Menon,EEE,6.91,"Machine Learning, Data Analytics, Python",NVIDIA India,798870,Placed,2015-11-22
2015,2015_S156,Karthik Joshi,ECE,8.65,"Python, Web Development, Data Analytics",Indian Oil Corporation,1931107,Rejected,
2015,2015_S156,Karthik Joshi,ECE,8.65,"Python, Web Development, Data Analytics",Infosys BPM,1328455,Attended,
2015,2015_S157,Sneha Pillai,CSE,8.65,"Web Development, SQL, Artificial Intelligence",Deloitte India,2569464,Rejected,
2015,2015_S157,Sneha Pillai,CSE,8.65,"Web Development, SQL, Artificial Intelligence",Google India,1605794,Placed,2015-03-27
2015,2015_S158,Rohan Gupta,MECH,8.54,"Cloud Computing, Python, Data Analytics",Swiggy,2210705,Attended,
2015,2015_S158,Rohan Gupta,MECH,8.54,"Cloud Computing, Python, Data Analytics",Tata Power,1901596,Attended,
2015,2015_S159,Vivaan Choudhary,AI,6.73,"Java, Web Development, Python",Amazon India,2454260,Attended,
2015,2015_S159,Vivaan Choudhary,AI,6.73,"Java, Web Development, Python",Swiggy,1829297,Rejected,
2015,2015_S160,Karthik Kulkarni,IT,7.06,"Data Analytics, SQL, Artificial Intelligence",Freshworks,1385244,Attended,
2015,2015_S160,Karthik Kulkarni,IT,7.06,"Data Analytics, SQL, Artificial Intelligence",Swiggy,2682357,Placed,2015-05-06
2015,2015_S161,Rohan Yadav,MECH,6.46,"Cloud Computing, Python, Data Analytics",Harman India,2545131,Rejected,
2015,2015_S161,Rohan Yadav,MECH,6.46,"Cloud Computing, Python, Data Analytics",NVIDIA India,1498425,Placed,2015-02-17
2015,2015_S162,Divya Bose,ECE,7.91,"DevOps, Cloud Computing, Cyber Security",Harman India,1561466,Rejected,
2015,2015_S162,Divya Bose,ECE,7.91,"DevOps, Cloud Computing, Cyber Security",Siemens India,1372200,Rejected,
2015,2015_S163,Priya Bose,ECE,6.35,"Cloud Computing, Artificial Intelligence, Java",Byju's,1522869,Rejected,
2015,2015_S163,Priya Bose,ECE,6.35,"Cloud Computing, Artificial Intelligence, Java",Flipkart,2583869,Rejected,
2015,2015_S164,Rahul Bose,EEE,6.6,"Python, Cloud Computing, Java",Capgemini India,1729551,Attended,
2015,2015_S164,Rahul Bose,EEE,6.6,"Python, Cloud Computing, Java",Paytm,2581020,Placed,2015-01-26
2015,2015_S165,Aarav Sharma,MECH,9.3,"Machine Learning, Python, DevOps",EY India,2587623,Placed,2015-01-03
2015,2015_S165,Aarav Sharma,MECH,9.3,"Machine Learning, Python, DevOps",Google India,1867438,Placed,2015-08-22
2015,2015_S166,Ishita Choudhary,CSE,6.9,"Artificial Intelligence, SQL, Cyber Security",Havells,1115131,Placed,2015-07-14
2015,2015_S166,Ishita Choudhary,CSE,6.9,"Artificial Intelligence, SQL, Cyber Security",Oracle India,2020684,Placed,2015-10-14
2015,2015_S167,Divya Bose,IT,6.56,"DevOps, Cyber Security, Java",Mindtree,1607506,Placed,2015-07-03
2015,2015_S167,Divya Bose,IT,6.56,"DevOps, Cyber Security, Java",Cognizant India,1153499,Placed,2015-02-26
2015,2015_S168,Aarav Reddy,CSE,7.35,"Cyber Security, Cloud Computing, DevOps",Flipkart,1515502,Rejected,
2015,2015_S168,Aarav Reddy,CSE,7.35,"Cyber Security, Cloud Computing, DevOps",Amazon India,1919135,Placed,2015-09-23
2015,2015_S169,Arjun Verma,MECH,7.43,"Machine Learning, Data Analytics, Java",Mahindra & Mahindra,2619049,Placed,2015-07-25
2015,2015_S169,Arjun Verma,MECH,7.43,"Machine Learning, Data Analytics, Java",DRDO Contractor,2492614,Attended,
2015,2015_S170,Krishna Ghosh,MECH,6.34,"Cloud Computing, Python, DevOps",LTIMindtree,1070173,Rejected,
2015,2015_S170,Krishna Ghosh,MECH,6.34,"Cloud Computing, Python, DevOps",Amazon India,958956,Rejected,
2015,2015_S171,Aishwarya Nair,CSE,8.26,"Web Development, Artificial Intelligence, SQL",Tata Power,1980963,Rejected,
2015,2015_S171,Aishwarya Nair,CSE,8.26,"Web Development, Artificial Intelligence, SQL",Indian Oil Corporation,767010,Attended,
2015,2015_S172,Rahul Kulkarni,MECH,8.47,"Web Development, Artificial Intelligence, Machine Learning",Infosys BPM,686193,Placed,2015-04-15
2015,2015_S172,Rahul Kulkarni,MECH,8.47,"Web Development, Artificial Intelligence, Machine Learning",Paytm,2423221,Placed,2015-02-15
2015,2015_S173,Rohan Bose,IT,8.83,"Cyber Security, SQL, Artificial Intelligence",Freshworks,381264,Attended,
2015,2015_S173,Rohan Bose,IT,8.83,"Cyber Security, SQL, Artificial Intelligence",Intel India,323275,Placed,2015-03-10
2015,2015_S174,Aditya Kulkarni,EEE,7.08,"SQL, Web Development, Machine Learning",PwC India,1302163,Placed,2015-10-02
2015,2015_S174,Aditya Kulkarni,EEE,7.08,"SQL, Web Development, Machine Learning",Intel India,1212826,Placed,2015-08-27
2015,2015_S175,Aditya Iyer,CIVIL,9.75,"Data Analytics, Cyber Security, Machine Learning",Qualcomm India,1614532,Placed,2015-09-01
2015,2015_S175,Aditya Iyer,CIVIL,9.75,"Data Analytics, Cyber Security, Machine Learning",Tata Elxsi,1244789,Rejected,
2015,2015_S176,Meera Bose,IT,6.86,"Cyber Security, Machine Learning, Data Analytics",Amazon India,825893,Rejected,
2015,2015_S176,Meera Bose,IT,6.86,"Cyber Security, Machine Learning, Data Analytics",Swiggy,2469455,Rejected,
2015,2015_S177,Meera Desai,CIVIL,6.61,"Web Development, DevOps, SQL",Infosys,487210,Rejected,
2015,2015_S177,Meera Desai,CIVIL,6.61,"Web Development, DevOps, SQL",Capgemini India,1162557,Attended,
2015,2015_S178,Arjun Gupta,MECH,6.66,"Web Development, Cyber Security, Java",Razorpay,1507094,Rejected,
2015,2015_S178,Arjun Gupta,MECH,6.66,"Web Development, Cyber Security, Java",Zensar Technologies,2521192,Attended,
2015,2015_S179,Ananya Ghosh,IT,6.3,"Web Development, Cloud Computing, Python",Adani Group,718034,Rejected,
2015,2015_S179,Ananya Ghosh,IT,6.3,"Web Development, Cloud Computing, Python",KPMG India,1333255,Rejected,
2015,2015_S180,Kavya Kulkarni,CIVIL,8.65,"SQL, Python, Web Development",Flipkart,1095543,Rejected,
2015,2015_S180,Kavya Kulkarni,CIVIL,8.65,"SQL, Python, Web Development",Zensar Technologies,840677,Rejected,
2015,2015_S181,Pooja Menon,MECH,7.51,"Web Development, Java, SQL",Larsen & Toubro,2032682,Rejected,
2015,2015_S181,Pooja Menon,MECH,7.51,"Web Development, Java, SQL",DRDO Contractor,1471459,Placed,2015-06-22
2015,2015_S182,Kavya Bose,ECE,6.98,"Web Development, DevOps, SQL",Mindtree,1330117,Placed,2015-03-25
2015,2015_S182,Kavya Bose,ECE,6.98,"Web Development, DevOps, SQL",EY India,825134,Placed,2015-11-08
2015,2015_S183,Rahul Menon,ECE,7.81,"Cyber Security, DevOps, Machine Learning",Ola,2534693,Rejected,
2015,2015_S183,Rahul Menon,ECE,7.81,"Cyber Security, DevOps, Machine Learning",Cognizant India,1247609,Rejected,
2015,2015_S184,Aditya Malhotra,ECE,7.23,"Machine Learning, SQL, Artificial Intelligence",PhonePe,1537715,Rejected,
2015,2015_S184,Aditya Malhotra,ECE,7.23,"Machine Learning, SQL, Artificial Intelligence",DRDO Contractor,1254480,Placed,2015-12-15
2015,2015_S185,Sneha Patel,MECH,8.69,"Artificial Intelligence, DevOps, Data Analytics",Qualcomm India,1164909,Placed,2015-06-05
2015,2015_S185,Sneha Patel,MECH,8.69,"Artificial Intelligence, DevOps, Data Analytics",Zoho,1350493,Placed,2015-11-04
2015,2015_S186,Vikram Malhotra,DS,7.22,"DevOps, Machine Learning, Python",Tata Power,871650,Attended,
2015,2015_S186,Vikram Malhotra,DS,7.22,"DevOps, Machine Learning, Python",Paytm,582272,Rejected,
2015,2015_S187,Rohan Rao,ECE,7.4,"Java, SQL, Artificial Intelligence",Infosys,1014743,Rejected,
2015,2015_S187,Rohan Rao,ECE,7.4,"Java, SQL, Artificial Intelligence",Swiggy,703081,Placed,2015-12-02
2015,2015_S188,Neha Kulkarni,CSE,7.22,"Cyber Security, Data Analytics, DevOps",Larsen & Toubro,1606241,Attended,
2015,2015_S188,Neha Kulkarni,CSE,7.22,"Cyber Security, Data Analytics, DevOps",Swiggy,956702,Rejected,
2015,2015_S189,Vivaan Nair,CSE,8.59,"Data Analytics, Machine Learning, DevOps",Zensar Technologies,2285296,Rejected,
2015,2015_S189,Vivaan Nair,CSE,8.59,"Data Analytics, Machine Learning, DevOps",Intel India,2383592,Placed,2015-11-15
2015,2015_S190,Ananya Bose,CSE,7.79,"DevOps, Web Development, Artificial Intelligence",Nykaa,1778050,Rejected,
2015,2015_S190,Ananya Bose,CSE,7.79,"DevOps, Web Development, Artificial Intelligence",Indian Oil Corporation,1311293,Attended,
2015,2015_S191,Meera Ghosh,ECE,6.41,"Python, Cyber Security, Artificial Intelligence",Persistent Systems,907812,Rejected,
2015,2015_S191,Meera Ghosh,ECE,6.41,"Python, Cyber Security, Artificial Intelligence",LTIMindtree,2624797,Rejected,
2015,2015_S192,Karthik Rao,EEE,8.83,"DevOps, SQL, Artificial Intelligence",ISRO Contractor,1653649,Placed,2015-05-24
2015,2015_S192,Karthik Rao,EEE,8.83,"DevOps, SQL, Artificial Intelligence",LTIMindtree,2743851,Placed,2015-03-03
2015,2015_S193,Aditya Malhotra,CIVIL,9.52,"Web Development, Artificial Intelligence, SQL",Zoho,1392501,Placed,2015-12-08
2015,2015_S193,Aditya Malhotra,CIVIL,9.52,"Web Development, Artificial Intelligence, SQL",Capgemini India,1783624,Placed,2015-05-14
2015,2015_S194,Aditya Kapoor,AI,9.04,"Web Development, Java, Python",Ola,1173172,Rejected,
2015,2015_S194,Aditya Kapoor,AI,9.04,"Web Development, Java, Python",Intel India,822244,Rejected,
2015,2015_S195,Kavya Yadav,DS,6.9,"Artificial Intelligence, Machine Learning, Web Development",Capgemini India,2155619,Rejected,
2015,2015_S195,Kavya Yadav,DS,6.9,"Artificial Intelligence, Machine Learning, Web Development",Oracle India,1362636,Placed,2015-10-25
2015,2015_S196,Neha Kulkarni,AI,8.6,"DevOps, Artificial Intelligence, Cloud Computing",Ola,1388287,Placed,2015-03-06
2015,2015_S196,Neha Kulkarni,AI,8.6,"DevOps, Artificial Intelligence, Cloud Computing",Tata Elxsi,2615286,Placed,2015-01-25
2015,2015_S197,Priya Reddy,ECE,7.35,"Data Analytics, Artificial Intelligence, Cyber Security",Samsung R&D India,738774,Placed,2015-02-14
2015,2015_S197,Priya Reddy,ECE,7.35,"Data Analytics, Artificial Intelligence, Cyber Security",LTIMindtree,1214228,Rejected,
2015,2015_S198,Sneha Singh,CSE,9.44,"Machine Learning, Web Development, Java",TCS,1221522,Placed,2015-07-19
2015,2015_S198,Sneha Singh,CSE,9.44,"Machine Learning, Web Development, Java",Mindtree,1927781,Placed,2015-03-07
2015,2015_S199,Priya Pillai,DS,8.78,"Machine Learning, DevOps, Cyber Security",Harman India,1838601,Rejected,
2015,2015_S199,Priya Pillai,DS,8.78,"Machine Learning, DevOps, Cyber Security",Byju's,643054,Rejected,
2015,2015_S200,Priya Ghosh,MECH,9.34,"Python, Cloud Computing, SQL",KPMG India,1616128,Attended,
2015,2015_S200,Priya Ghosh,MECH,9.34,"Python, Cloud Computing, SQL",Harman India,1407955,Rejected,
2015,2015_S201,Sneha Singh,MECH,8.82,"Artificial Intelligence, SQL, Machine Learning",Indian Oil Corporation,2495875,Placed,2015-06-25
2015,2015_S201,Sneha Singh,MECH,8.82,"Artificial Intelligence, SQL, Machine Learning",Adani Group,1153088,Rejected,
